"tagID","projectID","tsStart","tsEnd","tsStartCode","tsEndCode"
29491,68,1532029800,1606927548.30592,1,3
29492,68,1530402479,1562311400.29267,1,3
29493,68,1530317100,1562225295.29976,1,3
29494,68,1530829440,1562739665.27465,1,3
29495,68,1531442340,1579679881.50875,1,3
29496,68,1561939200,1593847395.29976,1,3
29497,68,1531511400,1579748361.53933,1,3
29498,68,1562709300,1594619670.46568,1,3
29499,68,1561939200,1593847250.09929,1,3
29500,68,1531599059,1563506820.07933,1,3
29501,68,1562718000,1594625906.28105,1,3
29502,68,1563908400,1595816306.28105,1,3
29503,68,1561939200,1610178813.17097,1,3
29504,68,1563924900,1595835851.2235,1,3
29505,68,1561939200,1610180055.13877,1,3
29506,68,1562624880,1594532495.87697,1,3
29507,68,1530390300,1562300815.65608,1,3
29508,68,1530395880,1562303641.07933,1,3
29509,46,1528621200,1609728455.05312,1,3
29510,46,1528707600,1609820303.27355,1,3
29511,46,1528704000,1558774800,1,1
29512,46,1530777600,1611891207.67524,1,3
29513,46,1528880400,1609982210.86219,1,3
29514,194,1530835200,1600222191.73563,1,3
29515,194,1558483200,1595190539.42864,1,3
29516,194,1530835200,1600223476.36099,1,3
29517,194,1532649600,1569357619.15138,1,3
29518,194,1564012800,1633407487.14594,1,3
29519,194,1528761600,1565469619.15138,1,3
29520,194,1530921600,1600311154.86197,1,3
29521,194,1529619720,1599007996.36099,1,3
29522,194,1528761600,1565470295.63358,1,3
29523,194,1531008000,1600394991.73563,1,3
29524,194,1528761600,1565469619.15138,1,3
29525,194,1562630400,1632017391.73563,1,3
29526,194,1532131200,1568838539.42864,1,3
29527,194,1565481600,1634869876.36099,1,3
29528,194,1531612800,1568320819.15138,1,3
29529,194,1564531200,1633919476.36099,1,3
29530,194,1529452800,1566160819.15138,1,3
29531,194,1565308800,1634695791.73563,1,3
29532,194,1529107200,1559865540,1,1
29533,194,1564963200,1634351476.36099,1,3
29534,194,1529971200,1558828740,1,1
29535,194,1565913600,1635299307.10308,1,3
29536,194,1558396800,1595104819.15138,1,3
29537,194,1532563200,1563926340,1,1
29537,194,1564531200,1633916907.10308,1,3
29538,194,1563753600,1595548740,1,1
29538,194,1597363200,1666751476.36099,1,3
29539,194,1530144000,1566852019.15138,1,3
29540,194,1532217600,1568926295.63358,1,3
29541,194,1561766400,1631155954.86197,1,3
29542,194,1529798400,1566505739.42864,1,3
29543,194,1532217600,1601605876.36099,1,3
29544,194,1531180800,1567890175.34875,1,3
29545,194,1563753600,1633141876.36099,1,3
29546,194,1532995200,1563839940,1,1
29546,194,1564876800,1634263791.73563,1,3
29547,194,1560297600,1597006295.63358,1,3
29548,194,1531353600,1600741876.36099,1,3
29549,194,1532217600,1560815940,1,1
29550,194,1532995200,1602382191.73563,1,3
29551,194,1528761600,1565469619.15138,1,3
29552,194,1532044800,1601431791.73563,1,3
29553,194,1531180800,1567893570.63101,1,3
29554,194,1532217600,1568925619.15138,1,3
29555,194,1562025600,1631412591.73563,1,3
29556,194,1531180800,1600570354.86197,1,3
29557,194,1531008000,1567716695.63358,1,3
29558,194,1529798400,1599186676.36099,1,3
29559,194,1529366400,1566074419.15138,1,3
29560,194,1531526400,1568233739.42864,1,3
29561,194,1528761600,1598148591.73563,1,3
29562,194,1563148800,1599857495.63358,1,3
29563,194,1532044800,1568752819.15138,1,3
29564,194,1531526400,1568234419.15138,1,3
29565,194,1557964800,1594673495.63358,1,3
29566,194,1529884800,1566593495.63358,1,3
29567,194,1532736000,1569444019.15138,1,3
29568,194,1528761600,1565470295.63358,1,3
29569,194,1528761600,1565470295.63358,1,3
29570,194,1532131200,1568838539.42864,1,3
29571,194,1531267200,1567974539.42864,1,3
29572,194,1532736000,1569444695.63358,1,3
29573,194,1532563200,1569271895.63358,1,3
29574,194,1529971200,1566679219.15138,1,3
29575,194,1531612800,1568320139.42864,1,3
29576,194,1528761600,1565468939.42864,1,3
29577,194,1532563200,1569270539.42864,1,3
29578,194,1532217600,1568926295.63358,1,3
29579,194,1532563200,1569271895.63358,1,3
29580,194,1529107200,1532303940,1,1
29580,194,1563148800,1599857495.63358,1,3
29581,194,1530921600,1567628939.42864,1,3
29582,194,1529625600,1566332939.42864,1,3
29583,194,1530662400,1567370419.15138,1,3
29584,194,1532131200,1568839219.15138,1,3
29585,194,1530144000,1566852019.15138,1,3
29586,194,1529452800,1566161495.63358,1,3
29587,194,1528761600,1565470295.63358,1,3
29588,194,1558483200,1595190539.42864,1,3
29589,194,1559001600,1595709619.15138,1,3
29590,194,1531267200,1567978611.2348,1,3
29591,194,1560816000,1597524019.15138,1,3
29592,46,1528876800,1609981787.3977,1,3
29593,46,1529222400,1610328296.19711,1,3
29594,46,1528880400,1609993557.63906,1,3
29595,46,1528963200,1610076357.63906,1,3
29596,46,1529568000,1610681157.63906,1,3
29597,46,1530864000,1611976248.90596,1,3
29598,46,1531555200,1612667903.27355,1,3
29599,46,1528966800,1610071787.3977,1,3
29600,46,1528966800,1610073604.98822,1,3
29601,46,1529053200,1529658000,1,1
29602,46,1529827200,1610933096.19711,1,3
29603,46,1529913600,1611026303.27355,1,3
29604,14,1529882280,1544214866.31833,1,3
29605,14,1529876940,1544209757.83824,1,3
29606,14,1529881440,1544214257.83824,1,3
29607,14,1529879100,1544211224.37721,1,3
29608,14,1529877720,1544209844.37721,1,3
29609,14,1529791680,1544120104.25595,1,3
29610,14,1529790900,1544123717.83824,1,3
29611,14,1529790000,1544122817.83824,1,3
29612,14,1530139200,1545837954.90401,1,3
29613,14,1529884500,1542806207.20918,1,3
29614,14,1529881380,1542802369.24597,1,3
29615,14,1529884080,1542805069.24597,1,3
29616,14,1529883600,1542804828.56837,1,3
29617,14,1529883900,1542804889.24597,1,3
29618,14,1529883000,1542803989.24597,1,3
29619,14,1529882100,1542803089.24597,1,3
29620,14,1530140700,1545839454.90401,1,3
29621,14,1529881320,1542802309.24597,1,3
29622,14,1530142200,1545840954.90401,1,3
29623,14,1530104940,1545805037.30158,1,3
29624,14,1529625600,1532303940,1,1
29624,14,1532304000,1548002977.92855,1,3
29625,14,1530139200,1545837954.90401,1,3
29626,14,1530103800,1545802330.81116,1,3
29627,14,1530104820,1545803574.90401,1,3
29628,14,1530061500,1542014757.0326,1,3
29629,14,1530061800,1542015300.61333,1,3
29630,14,1530055800,1542009300.61333,1,3
29631,14,1530056520,1542014664.70217,1,3
29632,14,1529883540,1541837285.35814,1,3
29633,14,1530054300,1542007557.0326,1,3
29634,14,1530055200,1542008700.61333,1,3
29635,14,1529883120,1541836620.61333,1,3
29636,14,1530103260,1546247857.59072,1,3
29637,14,1530102000,1546246375.89586,1,3
29638,14,1530102240,1546246837.59072,1,3
29639,14,1530102540,1546246915.89585,1,3
29640,14,1530101460,1546245835.89585,1,3
29641,14,1530101880,1546246255.89586,1,3
29642,14,1530102900,1546247055.2555,1,3
29643,14,1530101220,1546247145.62362,1,3
29644,195,1533074400,1554982107.41399,1,3
29645,195,1533074400,1554982107.41399,1,3
29646,195,1563580800,1585488315.55523,1,3
29647,195,1563840000,1585748091.12864,1,3
29648,195,1563840000,1585747899.2718,1,3
29649,195,1563840000,1585747707.41399,1,3
29650,145,1523491200,1533976718.47815,1,3
29651,145,1522627200,1543329972.32187,1,3
29652,145,1522540800,1543243317.19956,1,3
29653,145,1522454400,1532939950.07539,1,3
29654,145,1522022400,1532507939.61011,1,3
29655,145,1521763200,1542465972.32187,1,3
29656,145,1522368000,1532853507.81146,1,3
29657,145,1522195200,1532680718.47815,1,3
29658,145,1522713600,1543416226.3398,1,3
29659,145,1522108800,1542811499.33108,1,3
29660,145,1522368000,1543070699.33108,1,3
29661,145,1522800000,1543502808.46952,1,3
29662,145,1522454400,1543157245.31218,1,3
29663,145,1522454400,1532939907.81146,1,3
29664,145,1522800000,1533285455.08102,1,3
29665,145,1522368000,1543070772.32187,1,3
29666,145,1522368000,1532853497.34597,1,3
29667,145,1522627200,1543329863.18308,1,3
29668,145,1524268800,1544971608.46952,1,3
29669,145,1522800000,1533285455.08102,1,3
29670,145,1523491200,1533976676.2136,1,3
29671,145,1524441600,1545144372.32187,1,3
29672,145,1522454400,1543157136.17411,1,3
29673,145,1522540800,1543243499.33108,1,3
29674,145,1523577600,1544280299.33108,1,3
29675,145,1523145600,1543848445.31218,1,3
29676,145,1522800000,1543502772.32187,1,3
29677,145,1523491200,1533976728.94353,1,3
29678,145,1523664000,1534149497.34597,1,3
29679,145,1523059200,1533544760.74188,1,3
29680,145,1522800000,1533285486.88044,1,3
29681,145,1522972800,1543675608.46952,1,3
29682,145,1522022400,1542725172.32187,1,3
29683,145,1522972800,1543675608.46952,1,3
29684,145,1522886400,1543589099.33108,1,3
29685,145,1524355200,1534840707.81146,1,3
29686,145,1523232000,1543934663.18308,1,3
29687,145,1523491200,1544193972.32187,1,3
29688,145,1523404800,1544107608.46952,1,3
29689,145,1523318400,1544021099.33108,1,3
29690,145,1521763200,1542466008.46952,1,3
29691,145,1523318400,1544021172.32187,1,3
29692,145,1521936000,1542638881.45959,1,3
29693,145,1523577600,1544280372.32187,1,3
29694,145,1523577600,1544280372.32187,1,3
29695,145,1524528000,1545230991.29135,1,3
29696,145,1523145600,1533631139.61011,1,3
29697,145,1523923200,1544624915.31239,1,3
29698,145,1522281600,1542983315.31239,1,3
29699,46,1529139600,1610252757.63906,1,3
29700,46,1529139600,1610252757.63906,1,3
29701,46,1529226000,1610333255.05312,1,3
29702,46,1529226000,1610332350.5937,1,3
29703,46,1529226000,1610332804.98822,1,3
29704,46,1529312400,1530176460,1,1
29705,46,1529398800,1610503787.3977,1,3
29706,46,1529571600,1610678404.98822,1,3
29707,46,1529571600,1610676587.3977,1,3
29708,46,1529573400,1610679750.5937,1,3
29709,147,1529280000,1576596593.46173,1,3
29710,147,1529366400,1576678506.28456,1,3
29711,147,1529539200,1576851651.96853,1,3
29712,147,1529366400,1576676435.43803,1,3
29713,147,1529452800,1576765943.33144,1,3
29714,147,1529452800,1576764906.28456,1,3
29715,147,1529539200,1576851997.65082,1,3
29716,147,1529625600,1576925968.49962,1,3
29717,147,1529884800,1577193798.34609,1,3
29718,147,1529539200,1576849926.8243,1,3
29719,147,1522540800,1569853251.96853,2,3
29720,147,1530057600,1577369706.28456,1,3
29721,147,1530057600,1577370397.65082,1,3
29722,147,1531094400,1578406851.96853,1,3
29723,147,1531267200,1578579306.28456,1,3
29724,147,1532044800,1579357597.65082,1,3
29725,147,1532131200,1579444343.33144,1,3
29726,147,1522540800,1569852906.28456,2,3
29727,147,1522540800,1569853251.96853,2,3
29728,147,1522540800,1569853597.65082,2,3
29729,147,1522540800,1569853597.65082,2,3
29730,147,1522540800,1569853251.96853,2,3
29731,147,1522540800,1569853251.96853,2,3
29732,147,1522540800,1569853597.65082,2,3
29733,147,1522540800,1569853597.65082,2,3
29734,147,1522540800,1569853597.65082,2,3
29735,147,1531872000,1579185489.01039,1,3
29736,147,1531440000,1578752797.65082,1,3
29737,147,1531353600,1578666051.96853,1,3
29738,147,1522540800,1569853251.96853,2,3
29739,147,1522540800,1569853597.65082,2,3
29740,147,1532649600,1579960672.51493,1,3
29741,147,1532476800,1579787872.51493,1,3
29742,147,1532649600,1579962397.65082,1,3
29743,147,1533254400,1580567543.33144,1,3
29744,147,1522540800,1569853251.96853,2,3
29745,147,1522540800,1569853943.33144,2,3
29746,147,1522540800,1569852560.59893,2,3
29747,147,1522540800,1569853251.96853,2,3
29748,147,1522540800,1569857739.12401,2,3
29749,147,1522540800,1569852906.28456,2,3
29750,147,1531353600,1578666051.96853,1,3
29751,147,1531958400,1579270506.28456,1,3
29752,147,1531440000,1578752106.28456,1,3
29753,197,1529666460,1552238308.63177,1,3
29754,197,1529493540,1552065266.35611,1,3
29755,197,1530742199,1553314047.63177,1,3
29756,197,1529495100,1552067040.62867,1,3
29757,197,1529500080,1552072081.18313,1,3
29758,197,1530792900,1553364656.63403,1,3
29759,197,1530743939,1553315512.8006,1,3
29760,197,1530792539,1553364448.18678,1,3
29761,197,1530714180,1553285906.35611,1,3
29762,197,1530880799,1553452555.63403,1,3
29763,197,1530718799,1553290525.35611,1,3
29764,197,1530716159,1553287885.35611,1,3
29765,197,1530745080,1553316593.24357,1,3
29766,197,1533218579,1555789542.55547,1,3
29767,197,1530780720,1553352568.63177,1,3
29768,197,1530779940,1553351696.63403,1,3
29769,197,1530745920,1553317616.0781,1,3
29770,197,1530779460,1553350606.39996,1,3
29771,197,1530791880,1553363789.18678,1,3
29772,197,1530780180,1553351876.0781,1,3
29773,197,1530780899,1553352747.63177,1,3
29774,197,1530793200,1553364956.63403,1,3
29775,197,1530792300,1553364301.18313,1,3
29776,197,1531036200,1553607926.35611,1,3
29777,197,1531045140,1553616866.35611,1,3
29778,197,1531060440,1553632349.18678,1,3
29779,197,1531060860,1553632708.63177,1,3
29780,197,1531060260,1553632108.63177,1,3
29781,197,1530973140,1553545049.18678,1,3
29782,197,1530972840,1553544688.63177,1,3
29783,197,1530972840,1553544688.63177,1,3
29784,197,1530975840,1553547688.63177,1,3
29785,197,1530985080,1553556776.0781,1,3
29786,197,1530973439,1553545225.91186,1,3
29787,197,1530977700,1553549396.0781,1,3
29788,197,1530979320,1553551229.18678,1,3
29789,197,1530975720,1553547476.63403,1,3
29790,197,1530973320,1553545198.90932,1,3
29791,197,1531061100,1553633009.18678,1,3
29792,197,1531061400,1553633096.0781,1,3
29793,197,1533732000,1556303909.18678,1,3
29794,197,1531063860,1553635525.8,1,3
29795,197,1531063680,1553635589.18678,1,3
29796,197,1531060680,1553632406.35611,1,3
29797,197,1532554320,1555126321.18313,1,3
29798,197,1532555220,1555127129.18678,1,3
29799,197,1532557740,1555129526.91186,1,3
29800,197,1532560259,1555131985.35611,1,3
29801,197,1532606159,1555177885.35611,1,3
29802,197,1533215040,1555786461.24278,1,3
29803,197,1533216060,1555787938.90932,1,3
29804,197,1533216600,1555788386.91186,1,3
29805,197,1529496120,1552068029.18678,1,3
29806,197,1531036200,1553607865.8,1,3
29807,197,1533213659,1555785415.63403,1,3
29808,46,1529658000,1610763896.19711,1,3
29809,46,1529744400,1610851204.98822,1,3
29810,46,1530349200,1611455550.5937,1,3
29811,46,1529830800,1610936696.19711,1,3
29812,46,1529832600,1610945757.63906,1,3
29813,46,1531386000,1612499157.63906,1,3
29814,46,1530262800,1611367332.99488,1,3
29815,46,1530351000,1530522000,1,1
29816,46,1531558800,1612664696.19711,1,3
29817,46,1530349200,1531386000,1,1
29818,175,1529625600,1549813314.51691,1,3
29819,147,1530489600,1577801706.28456,1,3
29820,147,1522540800,1569852906.28456,2,3
29821,147,1529625600,1576938743.33144,1,3
29822,147,1531094400,1578407197.65082,1,3
29823,46,1530608400,1611714296.19711,1,3
29824,46,1530781200,1531386000,1,1
29825,46,1530955200,1612061550.5937,1,3
29826,46,1531558800,1612664241.79844,1,3
29827,46,1531472400,1532250000,1,1
29828,46,1531299600,1612405950.5937,1,3
29829,113,1537596000,1543622340,1,1
29830,168,1538784000,1552601815.51556,1,3
29831,199,1529884800,1543702992.03112,1,3
29832,199,1529884800,1543702804.07387,1,3
29833,199,1529884800,1543702678.3686,1,3
29834,199,1529884800,1543702929.77804,1,3
29835,199,1529884800,1543702866.92609,1,3
29836,199,1529884800,1543702866.92609,1,3
29837,199,1529884800,1543702678.3686,1,3
29838,199,1529884800,1543702741.22137,1,3
29839,199,1529884800,1543702615.51556,1,3
29840,199,1529884800,1543702804.07387,1,3
29841,199,1529884800,1543702804.07387,1,3
29842,199,1529884800,1543702552.66225,1,3
29843,199,1529884800,1543702301.84488,1,3
29844,199,1529884800,1543702678.3686,1,3
29845,199,1529884800,1543702678.3686,1,3
29846,199,1529884800,1543702866.92609,1,3
29847,199,1529884800,1543702741.22137,1,3
29848,199,1529884800,1543702804.07387,1,3
29849,199,1529884800,1543702678.3686,1,3
29850,199,1529884800,1543702866.92609,1,3
29851,199,1529884800,1543702866.92609,1,3
29852,199,1529884800,1543702301.84488,1,3
29853,199,1529884800,1543702804.07387,1,3
29854,199,1529884800,1543701548.76802,1,3
29855,199,1529884800,1543702866.92609,1,3
29856,199,1529884800,1543702804.07387,1,3
29857,199,1529884800,1543702929.77804,1,3
29858,199,1529884800,1543702992.03112,1,3
29859,199,1529884800,1543702615.51556,1,3
29860,199,1529884800,1543702866.92609,1,3
29861,199,1529884800,1543702364.69928,1,3
29862,199,1529884800,1543702992.03112,1,3
29863,199,1529884800,1543702678.3686,1,3
29864,199,1529884800,1543702866.92609,1,3
29865,199,1529884800,1543702929.77804,1,3
29866,199,1529884800,1543702364.69928,1,3
29867,199,1529884800,1543702741.22137,1,3
29868,199,1529884800,1543702866.92609,1,3
29869,199,1529884800,1543702992.03112,1,3
29870,199,1529884800,1543702929.77804,1,3
29871,199,1529884800,1543702552.66225,1,3
29872,199,1529884800,1543702741.22137,1,3
29873,199,1529884800,1543702866.92609,1,3
29874,199,1529884800,1543702992.03112,1,3
29875,199,1529884800,1543702741.22137,1,3
29876,207,1533081600,1546899101.84488,1,3
29877,199,1529884800,1543702929.77804,1,3
29878,196,1529798400,1531612740,1,1
29879,196,1529884800,1544217386.31833,1,3
29880,196,1529914380,1531007940,1,1
29880,196,1532593080,1557626651.56393,1,3
29881,196,1530092880,1530613200,1,1
29881,196,1532856000,1534417200,1,1
29882,196,1530191460,1532779620,1,1
29883,196,1530191460,1531871940,1,1
29884,196,1530206880,1531007940,1,1
29884,196,1532938980,1534755600,1,1
29885,196,1530206880,1530781200,1,1
29885,196,1532938980,1534323600,1,1
29886,196,1530257880,1544590234.79716,1,3
29887,196,1530257880,1531559040,1,1
29888,196,1530280080,1544612434.79716,1,3
29889,196,1530280080,1532429340,1,1
29890,196,1530625380,1531214760,1,1
29890,196,1533548160,1547880746.31833,1,3
29892,196,1531120860,1531987800,1,1
29892,196,1533551760,1534757400,1,1
29893,196,1531120860,1532161980,1,1
29894,196,1531207980,1532004180,1,1
29895,196,1529825160,1533557220,1,1
29896,196,1531983600,1546315492.8535,1,3
29897,196,1531993260,1546326771.28788,1,3
29898,196,1531993260,1532945280,1,1
29899,196,1531995960,1546329933.21384,1,3
29901,196,1531207980,1532599080,1,1
29902,200,1576195200,1620696799.80739,1,3
29903,200,1505307000,1549807600.91653,1,3
29904,200,1505398800,1549900399.80739,1,3
29905,200,1506864000,1551365515.64303,1,3
29906,200,1505302200,1549801967.12618,1,3
29907,200,1505397600,1549899199.80739,1,3
29908,200,1576195200,1620696715.64303,1,3
29909,200,1504697940,1549199539.80739,1,3
29910,200,1505129940,1549631539.80739,1,3
29911,200,1505739000,1550240515.64303,1,3
29912,200,1506254400,1550755999.80739,1,3
29913,200,1505137200,1549638715.64303,1,3
29914,200,1505993400,1550494416.9979,1,3
29915,200,1506006000,1550507515.64303,1,3
29916,200,1505820000,1550321599.80739,1,3
29917,200,1505311740,1549813255.64303,1,3
29918,200,1506607200,1551108633.06616,1,3
29919,200,1576195200,1620696799.80739,1,3
29920,200,1505140740,1549642255.64303,1,3
29921,200,1505998800,1550500399.80739,1,3
29922,200,1505215200,1549716633.06616,1,3
29923,200,1505222400,1549723915.64303,1,3
29924,200,1505732940,1550234539.80739,1,3
29925,200,1505397600,1549899199.80739,1,3
29926,200,1505043000,1549544599.80739,1,3
29927,200,1505737200,1550238799.80739,1,3
29928,200,1505315400,1549816915.64303,1,3
29929,200,1506177540,1550678806.32282,1,3
29930,196,1530622860,1530976680,1,1
29930,196,1533548220,1547883811.56851,1,3
29931,196,1532593080,1533909600,1,1
29932,46,1.53e+09,1611112703.27355,1,3
29933,46,1530259200,1611372357.63906,1,3
29934,46,1530345600,1611458757.63906,1,3
29935,46,1530345600,1611458757.63906,1,3
29936,46,1530864000,1611976248.90596,1,3
29937,92,1529934000,1540390486.5338,1,3
29938,92,1530028800,1540485129.91658,1,3
29939,92,1529950500,1540406908.22538,1,3
29940,92,1529937599,1540394085.5338,1,3
29941,92,1529942700,1540399108.22538,1,3
29942,92,1529338199,1539477621.48543,1,3
29943,92,1529355000,1539494262.77734,1,3
29944,92,1529354040,1539493222.9227,1,3
29945,92,1529346900,1539486322.48543,1,3
29946,92,1529333040,1539472063.97279,1,3
29947,92,1529334720,1539473982.77734,1,3
29948,92,1529345280,1539484542.77734,1,3
29949,92,1529934000,1540073342.63158,1,3
29950,92,1522540800,1532680222.48543,2,3
29951,92,1529950500,1540089842.63158,1,3
29952,92,1529782200,1539921622.48543,1,3
29953,92,1530024420,1540163762.63158,1,3
29954,92,1529934000,1540072944.11699,1,3
29955,92,1529950500,1540089922.48543,1,3
29956,92,1529861400,1540000822.48543,1,3
29957,92,1529778299,1539917561.77734,1,3
29958,92,1530027599,1540167021.48543,1,3
29959,92,1529866800,1540006142.63158,1,3
29960,92,1529777400,1539916742.63158,1,3
29961,92,1522540800,1532680222.48543,2,3
29962,92,1530019800,1540159142.63158,1,3
29963,92,1529781360,1539920782.48543,1,3
29964,92,1529934000,1540073422.48543,1,3
29965,92,1529858520,1539997862.63158,1,3
29966,92,1529680320,1539819264.11699,1,3
29967,92,1529675039,1539814381.63158,1,3
29968,92,1529685600,1539825102.33889,1,3
29969,92,1529696040,1539835462.48543,1,3
29970,92,1529694000,1539833502.33889,1,3
29971,92,1529681099,1539820521.48543,1,3
29972,92,1529688600,1539827782.9227,1,3
29973,92,1529860500,1539999922.48543,1,3
29974,92,1529509500,1539648922.48543,1,3
29975,92,1529503440,1539642862.48543,1,3
29976,92,1529607120,1539746382.77734,1,3
29977,92,1529596439,1539735223.40421,1,3
29978,92,1529506200,1539645622.48543,1,3
29979,92,1529515800,1539654823.97279,1,3
29980,92,1529330700,1539470122.48543,1,3
29981,92,1529419500,1539558762.77734,1,3
29982,92,1529599500,1539738762.77734,1,3
29983,92,1529420340,1539559762.48543,1,3
29984,92,1522540800,1532680142.63158,2,3
29985,92,1529599500,1539738922.48543,1,3
29986,92,1529511720,1539650982.77734,1,3
29987,92,1529515200,1539654622.48543,1,3
29988,92,1529425920,1539565342.48543,1,3
29989,92,1529427060,1539566322.77734,1,3
29990,92,1529431800,1539571062.77734,1,3
29991,92,1529433300,1539571844.83211,1,3
29992,92,1529504820,1539644242.48543,1,3
29993,92,1529503680,1539642703.97279,1,3
29994,92,1529514300,1539653722.48543,1,3
29995,92,1529601120,1539740702.19196,1,3
29996,92,1529508000,1539647103.06768,1,3
29997,92,1530108179,1540564118.1127,1,3
29998,92,1530037080,1540493409.91658,1,3
29999,92,1530371700,1540828108.22538,1,3
30000,92,1530028800,1540485208.22538,1,3
30001,92,1530037080,1540493488.22538,1,3
30002,92,1530302880,1540759366.5338,1,3
30003,92,1522540800,1532997286.5338,2,3
30004,92,1530374339,1540830747.22538,1,3
30005,92,1530037080,1540493488.22538,1,3
30006,92,1530374339,1540830668.91658,1,3
30007,92,1530041280,1540497766.5338,1,3
30008,92,1530037080,1540493566.5338,1,3
30009,92,1530057600,1540514008.22538,1,3
30010,92,1530295440,1540751926.5338,1,3
30011,92,1530057600,1540513929.91658,1,3
30012,92,1530129299,1540585707.22538,1,3
30013,92,1530108179,1540564587.22538,1,3
30014,92,1530370980,1540827388.22538,1,3
30015,92,1530195900,1540652386.5338,1,3
30016,92,1530373199,1540829528.91658,1,3
30017,92,1530129299,1540585707.22538,1,3
30018,92,1530210900,1540666291.67303,1,3
30019,92,1530295440,1540751926.5338,1,3
30020,92,1522540800,1532997208.22538,2,3
30021,92,1530126120,1540581668.29935,1,3
30022,92,1530108179,1540564665.5338,1,3
30023,92,1530057600,1540510958.3763,1,3
30024,92,1530057600,1540513148.29935,1,3
30025,62,1507373400,1518736347.07625,1,3
30026,62,1519269600,1530632520.29752,1,3
30027,62,1522540800,1533903713.34528,2,3
30028,62,1522540800,1533903740.38161,2,3
30029,62,1522540800,1533903720.29752,2,3
30030,62,1522540800,1533903760.72295,2,3
30031,62,1507286400,1518649340.38161,1,3
30032,62,1507286760,1518649659.9557,1,3
30033,62,1507201200,1518564113.34528,1,3
30034,62,1507287120,1518650067.07625,1,3
30035,62,1507287660,1518650634.11206,1,3
30036,62,1508410800,1519773726.99224,1,3
30037,62,1507372200,1518735126.99224,1,3
30038,62,1507372500,1518735454.02836,1,3
30039,62,1507373100,1518736040.38161,1,3
30040,62,1522540800,1533903747.07625,2,3
30041,62,1507370400,1518733320.29752,1,3
30042,62,1505385900,1516748806.6505,1,3
30043,62,1505903400,1517266320.29752,1,3
30044,62,1504350900,1515713847.07625,1,3
30045,62,1506852000,1518214940.38161,1,3
30046,62,1506856500,1518219454.02836,1,3
30047,62,1519267800,1530630720.29752,1,3
30048,62,1506081659,1517444613.02836,1,3
30049,62,1506082200,1517445079.61366,1,3
30050,62,1506343500,1517706447.07625,1,3
30051,62,1506081240,1517444173.68694,1,3
30052,62,1505469600,1516832533.68694,1,3
30053,62,1505872800,1517235726.99224,1,3
30054,62,1506343259,1517706192.68694,1,3
30055,62,1505872800,1517235699.9557,1,3
30056,37,1531224000,1531828800,1,1
30057,37,1522540800,1554451025.27465,2,3
30058,37,1531872000,1563781210.30261,1,3
30059,37,1522540800,1554451025.27465,2,3
30060,37,1531958400,1563868480.08299,1,3
30061,37,1531180800,1563090880.08299,1,3
30062,37,1522540800,1554451025.27465,2,3
30063,37,1533686400,1565596480.08299,1,3
30064,37,1534982400,1566892625.27465,1,3
30065,37,1522540800,1554451025.27465,2,3
30066,37,1534982400,1566890885.69882,1,3
30067,37,1534982400,1566892770.46568,1,3
30068,37,1534982400,1566892480.08299,1,3
30069,37,1534982400,1566891176.09535,1,3
30070,37,1534896000,1566806080.08299,1,3
30071,37,1534896000,1566806080.08299,1,3
30072,37,1534896000,1566806225.27465,1,3
30073,37,1535587200,1567497280.08299,1,3
30074,37,1535587200,1567497570.46568,1,3
30075,37,1564545600,1596455825.27465,1,3
30076,37,1565928000,1597837936.27349,1,3
30077,37,1564632000,1596542080.08299,1,3
30078,37,1522540800,1554451170.46568,2,3
30079,37,1522540800,1554449576.09535,2,3
30080,37,1566014400,1597924625.27465,1,3
30081,37,1522540800,1554451315.65608,2,3
30082,37,1522540800,1554450880.08299,2,3
30083,37,1522540800,1554451025.27465,2,3
30084,37,1566014400,1597924480.08299,1,3
30085,37,1566014400,1597924770.46568,1,3
30086,37,1522540800,1554449865.10654,2,3
30087,201,1531008000,1556219770.44671,1,3
30088,201,1530230400,1555440766.29353,1,3
30089,201,1531008000,1556218717.75525,1,3
30090,201,1531094400,1556305643.26795,1,3
30091,201,1531008000,1556219418.99504,1,3
30092,201,1531008000,1556218542.02481,1,3
30093,201,1531008000,1556219594.7213,1,3
30094,201,1531094400,1556306170.44671,1,3
30095,201,1530230400,1555442170.44671,1,3
30096,201,1531094400,1556304942.02481,1,3
30097,201,1531094400,1556304942.02481,1,3
30098,201,1530921600,1556132317.75525,1,3
30099,198,1530202500,1540658048.29935,1,3
30100,198,1530110580,1540566128.29935,1,3
30101,198,1530124740,1540580288.29935,1,3
30102,198,1530201600,1540657069.98638,1,3
30103,198,1530121140,1540576688.29935,1,3
30104,198,1530201000,1540656391.67303,1,3
30105,198,1530376800,1540832191.67303,1,3
30106,198,1530376200,1540831669.98638,1,3
30107,198,1530220860,1540676329.98638,1,3
30108,198,1530380100,1541299458.05701,1,3
30109,198,1530299700,1540755482.49016,1,3
30110,198,1530374400,1541293758.05701,1,3
30111,198,1530375300,1540830769.98638,1,3
30112,198,1530381000,1541300358.05701,1,3
30113,198,1530287400,1540742400.84643,1,3
30114,198,1530300000,1540755313.3593,1,3
30115,198,1532182500,1542637891.67303,1,3
30116,198,1530208200,1540663669.98638,1,3
30117,198,1530210240,1540665553.3593,1,3
30118,198,1530294180,1540749649.98638,1,3
30119,198,1530298800,1540754035.04519,1,3
30120,198,1530280800,1540736348.29935,1,3
